latitude,longitude,ignition_date,area_ha,state,shape_area
-28.87249915,150.90042715760225,1979-01-25T00:00:00.000Z,130,NSW (New South Wales),0.000120478
-31.42080374,119.0874987007403,2003-12-13T00:00:00.000Z,350,WA (Western Australia),0.000331653
-37.09239048,144.57338986514412,2017-01-03T00:00:00.000Z,28,VIC (Victoria),2.8831636882e-05
-29.13569829,152.33039947836562,1991-08-18T00:00:00.000Z,1546,NSW (New South Wales),0.001433141
-36.28957636,149.35671013401767,1899-11-30T00:00:00.000Z,350,NSW (New South Wales),0.000351286
-37.15471054,144.3379093489021,2014-02-06T00:00:00.000Z,12,VIC (Victoria),1.1781832654e-05
-35.58568683,150.25847967347875,1899-11-30T00:00:00.000Z,235,NSW (New South Wales),0.0002336
-29.89829508,152.4913620466588,2013-08-16T00:00:00.000Z,679,NSW (New South Wales),0.000633791
-33.43578273,141.36682700427448,1899-11-30T00:00:00.000Z,611,NSW (New South Wales),0.000684361
-36.48451105,145.37060698846037,2018-11-25T00:00:00.000Z,12,VIC (Victoria),1.1793036265e-05
-29.34864512,131.19208104315817,1988-12-31T00:00:00.000Z,1214,SA (South Australia),0.001127895
-29.92884533,153.20569649098314,2016-09-30T00:00:00.000Z,3623,NSW (New South Wales),0.00338507
-34.88973533,138.71346575600157,1998-12-31T00:00:00.000Z,53,SA (South Australia),5.184128986e-05
-36.59473826,141.6887823328021,1979-01-01T00:00:00.000Z,141,VIC (Victoria),0.000142326
-34.72912769,138.78419756378537,2022-01-10T00:00:00.000Z,12,SA (South Australia),1.181538255e-05
-30.74245933,152.63649327675517,2003-09-11T00:00:00.000Z,84,NSW (New South Wales),7.9196553997e-05
-32.62921356,151.85222978654727,1994-09-16T00:00:00.000Z,405,NSW (New South Wales),0.000388976
-31.73698529,151.7998608710955,2002-09-28T00:00:00.000Z,21,NSW (New South Wales),2.0400611902e-05
-35.09295025,118.00178259321301,2003-11-13T00:00:00.000Z,168,WA (Western Australia),0.00016571
-34.64333815,116.97649664176134,2015-12-11T00:00:00.000Z,200,WA (Western Australia),0.000197057
-41.60535604,148.25579693756342,2013-01-02T00:00:00.000Z,85,TAS (Tasmania),9.4233014806e-05
-26.29705725,150.39365024353793,2018-01-07T00:00:00.000Z,12,QLD (Queensland),1.0903512248e-05
-30.53134918,152.41006283229962,2004-10-08T00:00:00.000Z,239,NSW (New South Wales),0.000224206
-25.8645946,121.2553712114448,2008-12-13T00:00:00.000Z,338,WA (Western Australia),0.000304685
-36.98912256,147.14092708925617,2003-01-08T00:00:00.000Z,187,VIC (Victoria),0.0001889
-29.35422621,153.04995863515495,1899-11-30T00:00:00.000Z,352,NSW (New South Wales),0.000327267
-31.16729057,152.84990342161143,2016-11-05T00:00:00.000Z,4840,NSW (New South Wales),0.004578895
-34.25799093,115.13138065198663,2007-03-25T00:00:00.000Z,26,WA (Western Australia),2.5140060643e-05
-43.19362577,147.15926859251823,1983-01-01T00:00:00.000Z,77,TAS (Tasmania),8.5554814632e-05
-35.10151551,142.52127576023616,2016-12-01T00:00:00.000Z,396,VIC (Victoria),0.000391208
-26.69815666,120.68959175767735,2008-12-13T00:00:00.000Z,184,WA (Western Australia),0.000176214
-35.56945457,150.23367499140008,1899-11-30T00:00:00.000Z,264,NSW (New South Wales),0.000262495
-35.80078002,149.02364378610892,2015-12-16T00:00:00.000Z,42,ACT (Australian Capital Territory),4.2113231302e-05
-26.29928267,151.05051230006106,2016-12-27T00:00:00.000Z,37,QLD (Queensland),3.3467903677e-05
-37.65574635,141.39628334820347,1983-01-01T00:00:00.000Z,33,VIC (Victoria),3.3610022001e-05
-37.62237042,147.41564557482835,1991-01-01T00:00:00.000Z,11,VIC (Victoria),1.099755309e-05
-25.88647784,151.07036640454737,2012-10-19T00:00:00.000Z,34424,QLD (Queensland),0.031004558
-32.98106252,151.5363203508866,2019-02-11T00:00:00.000Z,289,NSW (New South Wales),0.000279046
-31.2951688,152.88948327453272,1899-11-30T00:00:00.000Z,74,NSW (New South Wales),7.0448437782e-05
-30.08760609,152.82989713603112,2001-10-03T00:00:00.000Z,668,NSW (New South Wales),0.000625012
-27.18653193,150.88375390046184,1937-09-01T00:00:00.000Z,182,QLD (Queensland),0.000165508
-30.20544346,152.51017678394203,2009-10-22T00:00:00.000Z,10,NSW (New South Wales),9.78999924e-06
-17.64311884,143.96720640614956,2008-11-23T00:00:00.000Z,2997,QLD (Queensland),0.002552179
-41.71136311,146.09853473189622,2010-01-27T00:00:00.000Z,39,TAS (Tasmania),4.2251938339e-05
-34.34919981,118.18227186185766,2006-02-15T00:00:00.000Z,2067,WA (Western Australia),0.002222636
-33.05876268,150.57580368310747,1899-11-30T00:00:00.000Z,73,NSW (New South Wales),7.0477923146e-05
-31.6089586,151.5193340894627,2007-10-02T00:00:00.000Z,980,NSW (New South Wales),0.000931806
-37.60432878,149.26959093170552,1982-01-01T00:00:00.000Z,43,VIC (Victoria),4.3834701501e-05
-36.36492366,149.9117042132131,1899-11-30T00:00:00.000Z,50,NSW (New South Wales),5.0654124152e-05
-30.62155766,153.0077550769962,2001-10-09T00:00:00.000Z,61,NSW (New South Wales),5.7713924889e-05
-27.68326594,150.86180995865723,1972-12-01T00:00:00.000Z,4017,QLD (Queensland),0.00367471
-27.09797577,131.73114122188116,1980-12-31T00:00:00.000Z,222,SA (South Australia),0.00020173
-29.93437526,152.3809381256017,1899-11-30T00:00:00.000Z,704,NSW (New South Wales),0.000657746
-17.55323531,145.4779142866592,1991-10-01T00:00:00.000Z,895,QLD (Queensland),0.000761301
-36.76684966,148.0681793855619,1993-01-01T00:00:00.000Z,39,VIC (Victoria),3.9026521335e-05
-30.02054258,153.02084535735221,2003-09-29T00:00:00.000Z,10,NSW (New South Wales),9.789284377e-06
-28.5056494,152.4288359,2009-09-01T00:00:00.000Z,49,NSW (New South Wales),4.5599355417e-05
-35.94930216,150.0006693767828,2018-05-04T00:00:00.000Z,32,NSW (New South Wales),3.2094241305e-05
-30.30209168,150.88254025928683,2001-09-23T00:00:00.000Z,79,NSW (New South Wales),7.3978912042e-05
-36.7929899,149.5441250349863,2020-01-25T00:00:00.000Z,12252,NSW (New South Wales),0.012369397
-29.71172226,152.53173713140552,2015-10-06T00:00:00.000Z,878,NSW (New South Wales),0.000845741
-31.32639909,152.96250409191742,1899-11-30T00:00:00.000Z,40,NSW (New South Wales),3.7665909986e-05
-26.23641325,150.83319956435648,2008-10-01T00:00:00.000Z,368,QLD (Queensland),0.000332399
-24.31707433,150.97949442803693,2018-10-30T00:00:00.000Z,4900,QLD (Queensland),0.004358888
-33.59923965,150.2553930000943,1899-11-30T00:00:00.000Z,41,NSW (New South Wales),3.9456228023e-05
-31.12736184,130.0545561590762,1980-12-31T00:00:00.000Z,71,SA (South Australia),6.6834243171e-05
-36.89785014,147.82934603710171,1995-01-01T00:00:00.000Z,54,VIC (Victoria),5.4286194882e-05
-35.86828454,141.72004304659683,2010-03-18T00:00:00.000Z,17,VIC (Victoria),1.7269915588e-05
-18.45507124,146.1494316394952,2023-09-19T00:00:00.000Z,13,QLD (Queensland),1.0759011502e-05
-26.0333127,132.13929445443532,2004-12-31T00:00:00.000Z,2014,SA (South Australia),0.001816526
-37.32354152,149.23076212354565,1978-01-01T00:00:00.000Z,19,VIC (Victoria),1.9275878003e-05
-37.59762544,144.45979170275083,1983-02-16T00:00:00.000Z,10,VIC (Victoria),9.947419585e-06
-34.77956993,150.06233862144572,1899-11-30T00:00:00.000Z,49,NSW (New South Wales),4.7792964779e-05
-31.62756236,115.75894279618336,2015-04-08T00:00:00.000Z,36,WA (Western Australia),3.4597761896e-05
-21.92426491,123.00489850507272,2014-10-30T00:00:00.000Z,11016,WA (Western Australia),0.010452906
-26.87253055,121.86695677759131,2008-12-13T00:00:00.000Z,65,WA (Western Australia),5.9048064031e-05
-28.36017792,151.2692278479276,1951-12-01T00:00:00.000Z,161,QLD (Queensland),0.000147795
-34.86403919,141.8027672224718,1965-01-01T00:00:00.000Z,38,VIC (Victoria),3.7015619e-05
-32.89406484,141.83053243932216,2006-02-06T00:00:00.000Z,1097,NSW (New South Wales),0.001057351
-37.44783863,145.00332986253332,2018-12-08T00:00:00.000Z,54,VIC (Victoria),5.5462547152e-05
-30.20920253,152.45200939996948,2002-07-03T00:00:00.000Z,484,NSW (New South Wales),0.000453042
-33.90768224,140.48545137822245,1973-10-03T00:00:00.000Z,37,SA (South Australia),3.5978547203e-05
-29.70875363,152.5276537296401,2013-01-07T00:00:00.000Z,145,NSW (New South Wales),0.000135427
-29.2769785,152.43604480543473,2012-10-07T00:00:00.000Z,442,NSW (New South Wales),0.000410126
-29.50181474,152.60956001306155,1899-11-30T00:00:00.000Z,10,NSW (New South Wales),9.508438779e-06
-36.99567465,147.37533297360403,2020-01-01T00:00:00.000Z,42580,VIC (Victoria),0.043125155
-35.76934772,150.03938850263094,2019-11-25T00:00:00.000Z,16,NSW (New South Wales),1.563085425e-05
-43.26631073,147.2373431955991,2003-01-21T00:00:00.000Z,33,TAS (Tasmania),3.6502225612e-05
-28.78832203,150.91002517568333,2023-04-16T00:00:00.000Z,70,NSW (New South Wales),6.4679672505e-05
-33.51355694,151.2758084432433,1984-09-23T00:00:00.000Z,18,NSW (New South Wales),1.7228222987e-05
-19.04030425,146.12815195433768,2020-02-14T00:00:00.000Z,166,QLD (Queensland),0.000142617
-35.54496445,150.09448387980714,2007-05-09T00:00:00.000Z,53,NSW (New South Wales),5.2773621974e-05
-37.66890218,149.44551311911567,1991-01-01T00:00:00.000Z,326,VIC (Victoria),0.000333283
-37.95157934,143.25084474138416,2013-03-27T00:00:00.000Z,52,VIC (Victoria),5.3450788528e-05
-29.82416195,153.2912044208733,1899-11-30T00:00:00.000Z,27,NSW (New South Wales),2.5624706723e-05
-38.0511956,145.19614580769633,2019-04-08T00:00:00.000Z,40,VIC (Victoria),4.1308896925e-05
-23.79692702,149.0454278128344,1987-01-01T00:00:00.000Z,240,QLD (Queensland),0.000212552
-37.7517957,147.5393419088116,1981-01-01T00:00:00.000Z,102,VIC (Victoria),0.000104716
-28.66854568,150.49548343450834,2009-11-15T00:00:00.000Z,333,NSW (New South Wales),0.000307066
-31.42267771,116.24857568591833,2015-03-29T00:00:00.000Z,10,WA (Western Australia),9.514772728e-06
-29.08397732,153.10185533847533,2021-11-15T00:00:00.000Z,39,NSW (New South Wales),3.575637993e-05
-42.78788646,147.2999805231151,2006-04-06T00:00:00.000Z,25,TAS (Tasmania),2.7702310945e-05
-16.86919832,145.51011834714635,2007-09-25T00:00:00.000Z,2080,QLD (Queensland),0.00176341
-26.29263058,152.36291232311237,2012-11-23T00:00:00.000Z,2283,QLD (Queensland),0.002063193
-32.69171369,150.52846985814813,2014-11-26T00:00:00.000Z,31,NSW (New South Wales),2.9768863442e-05
-28.1509166,153.12524668259869,2012-10-15T00:00:00.000Z,28,QLD (Queensland),2.526364824e-05
-37.88890603,143.92691763732324,2019-12-20T00:00:00.000Z,638,VIC (Victoria),0.000653776
-25.49230558,121.1210470566353,2003-01-22T00:00:00.000Z,10,WA (Western Australia),9.210700227e-06
-33.00598859,150.97364610732407,1991-04-07T00:00:00.000Z,10,NSW (New South Wales),9.817820228e-06
-31.21531863,132.25386846729882,1980-12-31T00:00:00.000Z,1123,SA (South Australia),0.001062917
-32.0260406,152.54113542855853,2016-10-05T00:00:00.000Z,172,NSW (New South Wales),0.000163913
-27.32184277,122.61160750929035,2017-11-26T00:00:00.000Z,17612,WA (Western Australia),0.016449843
-28.01966269,152.39802814298355,2012-11-20T00:00:00.000Z,116,QLD (Queensland),0.000106459
-32.23859624,152.53762662825667,1899-11-30T00:00:00.000Z,25,NSW (New South Wales),2.4344243684e-05
-30.09741031,152.39478757286076,2002-07-03T00:00:00.000Z,60,NSW (New South Wales),5.6071817198e-05
-29.70135587,152.6433144646691,2008-10-03T00:00:00.000Z,102,NSW (New South Wales),9.5361222066e-05
-33.58350498,150.31626811389964,1899-11-30T00:00:00.000Z,26,NSW (New South Wales),2.5694271699e-05
-30.78735892,152.84231218166963,1899-11-30T00:00:00.000Z,84,NSW (New South Wales),7.9511004515e-05
-25.78558032,125.06042175268523,2009-09-29T00:00:00.000Z,112,WA (Western Australia),0.000100652
-33.48118058,141.04194529711415,2008-10-30T00:00:00.000Z,5272,SA (South Australia),0.005264447
-32.33236253,152.54457627172872,1899-11-30T00:00:00.000Z,22,NSW (New South Wales),2.0667604986e-05
-37.2121587,146.8066455518067,1991-01-01T00:00:00.000Z,858,VIC (Victoria),0.000871019
-28.40980516,152.9389360060219,1899-11-30T00:00:00.000Z,456,NSW (New South Wales),0.000420202
-34.74711818,150.02968501552064,1899-11-30T00:00:00.000Z,132,NSW (New South Wales),0.000129924
-30.9055062,115.47656376588705,2012-11-11T00:00:00.000Z,10,WA (Western Australia),9.524562074e-06
-19.27829363,147.00016706316325,2012-11-01T00:00:00.000Z,244,QLD (Queensland),0.000209711
-30.03955094,153.0352450842975,2018-08-19T00:00:00.000Z,299,NSW (New South Wales),0.000279726
-27.37826503,140.11436758921988,2001-09-17T00:00:00.000Z,105,SA (South Australia),9.5852680261e-05
-35.57334746,150.33808960620772,1993-11-11T00:00:00.000Z,13,NSW (New South Wales),1.3121886695e-05
-19.28188675,147.03631885042472,2008-09-20T00:00:00.000Z,21,QLD (Queensland),1.7717922674e-05
-31.09515545,115.64846700363198,2012-01-26T00:00:00.000Z,110,WA (Western Australia),0.000103542
-37.707296,148.2657882,1979-01-01T00:00:00.000Z,46,VIC (Victoria),4.7279669616e-05
-32.22342658,151.75120481422223,1968-01-01T00:00:00.000Z,402,NSW (New South Wales),0.000385053
-42.52560329,147.66529110082163,1997-12-21T00:00:00.000Z,32,TAS (Tasmania),3.5244296669e-05
-16.61920314,145.5368130322521,2023-09-05T00:00:00.000Z,104,QLD (Queensland),8.7911055971e-05
-33.2599726,136.79385814707348,1972-12-31T00:00:00.000Z,4384,SA (South Australia),0.004276546
-28.44744824,152.74892806573553,1899-11-30T00:00:00.000Z,138,NSW (New South Wales),0.000126713
-41.09097004,146.9406547153501,2007-04-16T00:00:00.000Z,19,TAS (Tasmania),2.0788887014e-05
-37.58054767,147.85942107918473,1939-01-01T00:00:00.000Z,45619,VIC (Victoria),0.046533474
-37.24471926,146.92988952865142,2001-01-01T00:00:00.000Z,778,VIC (Victoria),0.000790085
-36.23513831,148.55194177116107,1899-11-30T00:00:00.000Z,22,NSW (New South Wales),2.1611557713e-05
-35.00245174,141.5520013517521,1980-01-01T00:00:00.000Z,44,VIC (Victoria),4.3030421239e-05
-20.66447774,145.22944160154256,2013-01-11T00:00:00.000Z,17997,QLD (Queensland),0.015602997
-35.82027455,140.44796736004938,1954-12-31T00:00:00.000Z,90311,SA (South Australia),0.098477295
-42.70141278,145.64503954590526,1995-01-20T00:00:00.000Z,15,TAS (Tasmania),1.699326549e-05
-29.22469341,151.4331739251596,1899-11-30T00:00:00.000Z,3850,NSW (New South Wales),0.003573204
-37.64638865,148.91142315784833,1980-01-01T00:00:00.000Z,1058,VIC (Victoria),0.001080296
-26.46982349,131.16512916574735,1972-12-31T00:00:00.000Z,95465,SA (South Australia),0.086640648
-30.88843473,152.96824579502018,2000-09-08T00:00:00.000Z,2128,NSW (New South Wales),0.002008013
-28.42715862,153.49020640157616,1899-11-30T00:00:00.000Z,48,NSW (New South Wales),4.4309067107e-05
-35.95424667,137.5584800255542,1978-05-26T00:00:00.000Z,71,SA (South Australia),7.1252269208e-05
-34.2150476,150.90221076640358,1982-09-01T00:00:00.000Z,16,NSW (New South Wales),1.5962988073e-05
-31.21282899,149.33232032464252,1899-11-30T00:00:00.000Z,50,NSW (New South Wales),4.7636362979e-05
-36.71773716,142.60001419624618,2017-04-08T00:00:00.000Z,119,VIC (Victoria),0.000120189
-32.04108535,152.38070707904436,1899-11-30T00:00:00.000Z,2258,NSW (New South Wales),0.002155538
-32.77671777,150.44752257626203,1899-11-30T00:00:00.000Z,30,NSW (New South Wales),2.9185886433e-05
-26.47076517,124.45872320876984,2009-09-29T00:00:00.000Z,10,WA (Western Australia),9.0448832e-06
-25.24324767,121.1374004864815,2011-03-25T00:00:00.000Z,211,WA (Western Australia),0.000206749
-25.46212454,122.11656431370058,2000-12-31T00:00:00.000Z,6498,WA (Western Australia),0.00611184
-30.18932965,152.48046317988954,2007-08-07T00:00:00.000Z,113,NSW (New South Wales),0.000105668
-38.03569743,141.16342122790002,1967-01-01T00:00:00.000Z,916,VIC (Victoria),0.000940426
-36.13137191,150.06946024263868,1899-11-30T00:00:00.000Z,17,NSW (New South Wales),1.7262426809e-05
-29.89179271,151.19612919239023,2019-01-17T00:00:00.000Z,11,NSW (New South Wales),1.0504028523e-05
-41.01917814,148.03568856745343,1998-03-22T00:00:00.000Z,765,TAS (Tasmania),0.000818493
-31.71946102,115.80110015095461,1990-11-29T00:00:00.000Z,418,WA (Western Australia),0.000397296
-20.85310068,148.92191424461367,1971-10-16T00:00:00.000Z,57,QLD (Queensland),4.9289842536e-05
-37.41715808,141.07705399937106,1972-01-01T00:00:00.000Z,84,VIC (Victoria),8.53379197e-05
-37.41096685,146.86244255770674,1978-01-01T00:00:00.000Z,1490,VIC (Victoria),0.001516261
-37.30045525,143.3832329898002,2007-04-04T00:00:00.000Z,14,VIC (Victoria),1.4554951576e-05
-31.83117985,150.69854684376182,2023-02-16T00:00:00.000Z,72,NSW (New South Wales),6.850865293e-05
-30.47402672,152.64284148218408,2005-05-01T00:00:00.000Z,124,NSW (New South Wales),0.000116926
-33.90420157,140.32644055334123,1978-06-15T00:00:00.000Z,19,SA (South Australia),1.8450847165e-05
-29.2086188,152.73383613156705,2007-08-07T00:00:00.000Z,401,NSW (New South Wales),0.00037183
-36.71498991,143.9912851677356,2006-01-22T00:00:00.000Z,551,VIC (Victoria),0.000555342
-30.45406357,151.31393649473134,2020-01-02T00:00:00.000Z,12,NSW (New South Wales),1.1017393263e-05
-28.95128615,152.11673090539074,1996-11-28T00:00:00.000Z,867,NSW (New South Wales),0.000802579
-32.75273363,152.1337982105864,1899-11-30T00:00:00.000Z,63,NSW (New South Wales),6.0958352151e-05
-41.65831348,147.87321481701247,2010-12-30T00:00:00.000Z,19,TAS (Tasmania),2.0004459202e-05
-33.23563934,150.24563662055263,1899-11-30T00:00:00.000Z,582,NSW (New South Wales),0.000562983
-32.13601607,151.81345960459308,1991-08-01T00:00:00.000Z,151,NSW (New South Wales),0.000144408
-37.79469189,145.82327968444832,1983-01-01T00:00:00.000Z,40609,VIC (Victoria),0.045615573
-26.4704702,121.06125461877568,2003-01-22T00:00:00.000Z,252,WA (Western Australia),0.000228383
-38.26886762,141.40807990336674,2011-03-06T00:00:00.000Z,705,VIC (Victoria),0.000760488
-42.44407469,148.00106364553992,2017-03-19T00:00:00.000Z,22,TAS (Tasmania),2.4308907996e-05
-36.59275597,148.25422442784833,1899-11-30T00:00:00.000Z,37,NSW (New South Wales),3.6780017581e-05
-30.43179779,152.1887148197767,2009-12-15T00:00:00.000Z,11,NSW (New South Wales),9.955271707e-06
-32.35729047,152.42454554447957,1974-07-01T00:00:00.000Z,197,NSW (New South Wales),0.000189014
-34.91814609,150.65256594633323,2019-12-16T00:00:00.000Z,70,NSW (New South Wales),6.9407082265e-05
-25.06341656,147.78182729123077,2016-12-14T00:00:00.000Z,137,QLD (Queensland),0.000122518
-35.54678642,149.9464798157937,1899-11-30T00:00:00.000Z,29,NSW (New South Wales),2.8767846288e-05
-26.61684022,131.66417981738954,2002-12-31T00:00:00.000Z,46,SA (South Australia),4.1372339638e-05
-26.78415378,149.60071312030718,2012-08-01T00:00:00.000Z,536,QLD (Queensland),0.000486043
-35.62001627,140.08461018198622,2019-12-20T00:00:00.000Z,6951,SA (South Australia),0.006917769
-27.68746691,153.27494484428883,2004-09-16T00:00:00.000Z,12,QLD (Queensland),1.0655731785e-05
-31.15673381,115.52442453268823,2017-06-13T00:00:00.000Z,29,WA (Western Australia),2.7220546372e-05
-28.04079084,124.65962967772963,2014-11-05T00:00:00.000Z,2167,WA (Western Australia),0.001988391
-36.88506243,146.58401764934575,2019-03-15T00:00:00.000Z,2672,VIC (Victoria),0.00270093
-29.74678992,149.69025923905448,1899-11-30T00:00:00.000Z,29,NSW (New South Wales),2.7038914595e-05
-34.75205054,117.67304613781144,2002-02-11T00:00:00.000Z,14,WA (Western Australia),1.3797646034e-05
-33.76137074,122.43001284050271,1998-12-22T00:00:00.000Z,19029,WA (Western Australia),0.018518409
-34.73365492,142.19685881370023,1996-01-01T00:00:00.000Z,69,VIC (Victoria),6.839752723e-05
-31.74913982,133.15860042316754,1985-12-31T00:00:00.000Z,131,SA (South Australia),0.00012437
-35.04809278,117.81243805203198,1996-01-19T00:00:00.000Z,10,WA (Western Australia),9.472189504e-06
-29.32888293,152.14337326061192,1989-09-29T00:00:00.000Z,733,NSW (New South Wales),0.000680846
-29.41281776,150.35019810688667,2013-01-13T00:00:00.000Z,97,NSW (New South Wales),8.9781617135e-05
-37.34931699,143.23191069680277,2013-02-14T00:00:00.000Z,11,VIC (Victoria),1.077462457e-05
